,Text,Label
11399,"Eso no es cierto, nos llevamos de maravilla. RT @Deyra_love_BTR: @AlejandroSanz  ¬¬ POR QE!!! (cont) http://t.co/7DyF7Sus",negative
11400,"España se pone a 1 punto de ganar su quinta Davis.Sevilla, d nuevo talismán.Mañana,22h @giraldatv.es http://t.co/Ns8tOZqR",negative
11401,Bueno: España a un punto de ganar la 5ª Copa Davis. Felicidades al equipo!!!,negative
11402,"Durante la campańa, Cospedal decía lo que oía en casa, ahora ya hace lo que oye en casa. http://t.co/caqPmxJM",positive
11404,"Para nadaaaa... Sabeis que no es asi. A veces no coincidimos, es todo. Os mando mucho cariño,RT (cont) http://t.co/NWQIgoK5",positive
11405,"Adiós al día en el q casi ha culminado el ""destape"" dl Estado de Bienestar? q nos va a quedar después d q se lo gastasen casi todo",positive
11406,"Auan, apeich, agromenauer...Lucas Grijander y su progenitor... http://t.co/q957CpTB",positive
11407,"""La risa ilumina las almas que están bañadas de tristeza, la sonrisa es la tibia caricia para la helada soledad""W.H. Patrick",positive
11408,Detener la carrera nuclear de Irán debería ser una prioridad estratégica máxima para Occidente.,positive
11409,"A ver si lo entiendo: como Banco Central Europeo no puede prestar a los Gobiernos, prestará al FMI para q este, q si puede,lo haga. Europa!",positive
11410,Altos cargos recelan del exhaustivo traspaso de poderes. Aseguran que se ha convertido en fiscalización . http://t.co/zto5m1tw,positive
11411,"Buenos dias, que buenos eran/siguen siendo Talking Heads...",positive
11412,@SSantiagosegura jijijiji y el q se sibe a la mesa dl jurado es el verdadero Manolo Escobar!!;)))) haciendo d Lady Marmalade!!!;)) jojijii,positive
11413,#malaga Plaza de la Merced   @ Plaza de la Merced http://t.co/4xScGs1a,negative
11418,Así es el belén del Ayuntamiento http://t.co/S6Ocgz6i,positive
11419,Los vándalos le arrancan de nuevo el lápiz a Picasso http://t.co/LfyNuArl,positive
11420,Esto es apoyar de verdad: La @DiputacionMLG  reducirá impuestos a 96 pueblos http://t.co/VIGtaT1k,positive
11421,Un poco d agua fria despues dl entrenamiento esta mañana. Ahora a comer un poco d pasta y descanso total para esta noche q sera muy dificil!,positive
11422,Que corra el Dewars!!!“@DewarsSpain: @jordievole @buenafuente @julia_otero @santi_millan gracias Jordi”,positive
11424,Porque no tenemos programa. Gracias @KimyTwitera: @Buenafuente buenafuente por q ya no dais tanta risa???¿¿¿¿???”,positive
11425,"Mi artículo en ESD: ""La testarudez del consejero de Salud riojano pone a Sanz en la picota""  http://t.co/M9poedN7",positive
11426,"Noelia, Noelia, Noelia...“@njimenez79:  Me parezco a @pedroj_ramirez en el manejo del iPad. A ver si empiezo a parecerme en lectores!”",positive
11427,"La vida no se mide por las veces que respiramos, sino por aquellos momentos que nos dejan sin aliento (vía @ifilosofia)",negative
11428,"Sinceramente, estoy observando la zona de "" recreo"" psiquiátrica del H.Civil y es patético lo que veo http://t.co/vE8BhpJs",negative
11429,"Con Fina, mi mujer, amigos y el reparto de ""Iceberg"", nueva película de Gabriel Velázquez.Por Gabri no pasan los años. http://t.co/n2chJhTr",negative
11431,Me reservo dónde y cómo deposito mis ahorros con mi familia. Sólo estoy obligado a la trasparencia pública aunque veo que hay mucho experto.,positive
11432,Nada como unos rollitos de vez en cuando http://t.co/5HJJprCZ,positive
11435,"Bueno, a ver qué hace el Madrid. Lo comentamos dentro de un rato con Edu en Radio Marca.",negative
11436,"Señora  @mjmonteroc mire usted el estado de la zona de "" recreo"" de psiquiatría del Hospital Civil de #malaga http://t.co/UAAABf17",negative
11437,GRACIAS AMIGOS!!! YA SOMOS 200.000!!!;),negative
11438,Ey @ivangeba que si esta aquí la Consejera de Salud @mjmonteroc,negative
11439,"@Carlos_Latre Twitcam, Twitcam, Twitcam, Twitcam, Twitcam, Twitcam !!!",negative
11440,Ojala en España fuera igual RT @cdperiodismo: En Brasil se necesitará diploma para ejercer el periodismo http://t.co/SroI6DhX,negative
11441,"Preciosa de verdad - Perdóname by Pablo Alborán, from #SoundHound http://t.co/u0CAbR3X",negative
11442,Ataque de inyección SQL masivo http://t.co/q4usPkRL,negative
11443,Descansando 2 http://t.co/1legIDgw,negative
11444,Mira @sblanco nuestro árbol ;-)) http://t.co/gjBkxMpv,negative
11445,"Je,je!!! Eso es bueno @mkreyes80: @Buenafuente me has hecho llorar... De risa!”",positive
11446,RT @Nosesiaporto: Vamos Chilenos ! ultimo esfuerzo! al banco! queda poco y lo lograremos!!! La teleton te necesita!!!,negative
11447,"Ya estamos. ¿Por qué no me duermo? Lo voy a intentar, no debe ser tan difícil.",negative
11448,RT @Betolash: A ver Pau ¿cuánto es 4x4? Un jeep todo terreno maestra #MultiplicoComoPaulinaRubio ja ja ja muy bueno!,negative
11449,Por qué los medios de comunicación se han llenado de anuncios oficiales? No había q recortar el gasto publico? Quien lo denuncia?,positive
11450,"Buenos dias y mil gracias RT @pvcmalaga: Buen día @mariviromero,mi concejala favorita.",positive
11451,. @JavierArenas_PP  critica que @PepeGrinan pida a @MarianoRajoy una reunión que niega a sus alcaldes  http://t.co/5oMAB1Us,negative
11452,". @MarianoRajoy :  ""Salir adelante no es tarea de un Gobierno solo""  http://t.co/mJSq4fz1",negative
11453,Krugman: la austeridad está matando al euro http://t.co/CbRL2Rj8 via @el_pais,positive
11454,".@sgueina: ""¿quién es el tapado del PSOE? La respuesta está en mi blog http://t.co/aFKafvRL”¿Sólo ha leído dos libros?"" Era una metáfora.",positive
11456,;-)) RT @cacmalaga: http://t.co/AFmBIYxK @cacmalaga #arte #cultura #pintura #museo #museums,positive
11457,Rajoy quiere que España vuelva a tener relevancia en Europa http://t.co/RGhPlkBR,positive
11458,"Políticos q no responden. ""En ningún país dl mundo homologable al nstro se tolera semejante práctica"" http://t.co/7hoIl9HR via @antonlosada",positive
11459,"@EvaORegan @antonlosada Obviamente, contar que son declaraciones q no ha permitido preguntas.",negative
11460,"No podía faltar, dominguito en mi tierra y final de la Davis. Con el cuñao (@carlos_muela ). http://t.co/l28AOIdR",negative
11461,Palmas por sevillanas para animar a Rafa!! #sevillaciudadtalisman #copadavis,negative
11462,Recién llegada a Madrid!!por fin en casitaaa pero que frío!!No me quiero ni imaginar como hará en la sierra y mas cuando sea de noche....,negative
11463,Retazos de una primera dama http://t.co/168s72nj,positive
11464,"'Chico & Rita', premio europeo a la mejor cinta de animación http://t.co/FF7giIse",positive
11465,Vamos equipo!! Vamos Nadal!! Toda España esta en tu mano!! Eres el mejor y contigo todos vamos a ser Campeones!! También ELORRIO,positive
11466,"Otro passing escalofriante sobre la linea pone a Nadal 5 a 1 en el tercero.La ensaladera, mas cerca.#VamosRafa #CopaDavis ole @RafaelNadal!!",positive
11467,"Buen artículo de LD. Hay que arrimar el hombro. La Asociación de Ayuda a las Víctimas del 11-M, al borde del cierre http://t.co/RYYX6ksH",positive
11468,"Dicen q esta el Rey en la Cartuja. Hoy es el DiA en q TVE tendría q sacarle todo el rato,hacer patria. Sera la imparcialidad...",positive
11469,Menudo break en blanco ha logrado DelPotro. Vamos a sufrir hasta el final. Los hinchas argentinos descentran a Rafa.,positive
11470,“@BeaGarciaCHV: @Edurnity mi segundo apellido es camello! Tendré algo que ver con los reyes magos???”te doy mi carta y se la das??jajja bss!,positive
11472,Viaje a las embajadas catalanas del derroche - ABC.es http://t.co/sD2LV37R via @abc_es,positive
11473,"Este set lo está ganando el público argentino. Del Potro había tirado la toalla, comenzaron a cantar y van ganado. Rafa puede! #VamosRafa",positive
11474,“@Ryankuletz: Creo que @edurnity se ha puesto a responder tweets sobre apellidos por el iPhone. #cosasquenuncaentenderas :)”jaajjajajja,positive
11475,Amonestado el público argentino en La Cartuja!!!,positive
11476,... Y Rafa saluda a todo el equipo argentino. Qué talla de campeón!!,positive
11477,"La quinta ensaladera. Nadal saludando al equipo argentino. Y ahora al público. Oe, oe, oe",negative
11479,"que grande, ese abrazo de nadal con todo el equipo argentino IMPRESIONANTE. como sabe ganar este campeón!!!",positive
11480,Grandioso Rafa Nadal!!!!!,negative
11481,"El público que cante gritando sin parar: ""por eso yo te quiero dar Rafa mi corazón, yo te sigo a todas partes..."" ¡Gracias por ser ESPAÑOL!",negative
11482,El camino no puede ser otro que más Europa #enmiblog,negative
11483,El partido de Putin/Medveded (Rusia Unida) gana los comicios pero sufre una fuerte caía. Segundo partido más votado: Partido Comunista.,positive
11484,"Madrid ciudad sin niños, aumenta el número de personas que viven solas.",positive
11486,#donaundia Los 1000 primeros días cruciales para la vida del niño http://t.co/jLUjz5NK ENTRA y COLABORA ( RTs plis ),negative
11487,Estoy viendo los editoriales “@jjesusmelian: @pedroj_ramirez cuentalo ya q estamos en el descanso”,positive
11488,"Fantásticas, a cual mejor “@MarisolCovelo. qué os parece mi foto de #elprimernaufragio ?http://t.co/ZjCzROgC http://t.co/CH3jjGX1”",positive
11489,Fin a la impunidad en #Internet http://t.co/j7WaLdS3,positive
11490,A mi me parece muy digno que la ministra italiana de Trabajo llore. No me lo parecían las risas de Berlusconi.,positive
11492,En el blog: Lágrimas tecnócratas http://t.co/Y7K9awBr,negative
11493,"""Los ministros d @marianorajoy : fin de la ineptocracia"" @Semanaldigital @PPopular http://t.co/PrsX6XAN",negative
11494,"Portada de Público de mañana: Urdangarin SA. Dentro, la lista de las 103 entidades que pagaron a Nóos http://t.co/BP1Bfcl6",positive
11495,A por @crackoviadeTV3 !!;)) buenos días queridos twiteros!!;)),positive
11496,Gracias Venezuela!!! http://t.co/UdCRaDkY,positive
11497,"Bdías, Elisabeth. Estoy muy orgulloso de que EM haya localizado en un remoto lugar de Rumania al testigo que no acudió al juicio.",positive
11498,"¿Cómo se explica que miles de españoles se ausenten en masa del trabajo durante el ""puente"", mientras en España hay 5 millones de parados?",positive
11500,"Sobre ""accidentes""... RT @santigonzalez10 Él había llegado antes http://t.co/yQjNqebS",negative
11501,http://t.co/ewFMZ5fc Una lectura de lo que ha ocurrido este fin d semana en #Rusia con #Putin y su partido en @LARAZON_es,positive
11502,Dani García recoge en un libro 50 tapas para acercar la cocina a la sociedad http://t.co/Se4fAB9z,positive
11503,El voluntariado invisible http://t.co/CD64WfZF #DiaDelVoluntariado,negative
11504,"El gobierno chino cree que el país ""no está preparado"" para protestas sociales - http://t.co/tyMt3Omq",positive
11505,En el Congreso. Entregando el Acta y haciendo todo el papeleo. Luego os cuento como queda la cosa!,positive
11506,Que vistas tiene mi amigo @DjDiMartino  desde su casa en almeria! Y esta tarde y esta noche con el en discoteca caramelo,positive
11507,UpyD y Amaiur recurriran a la justicia si no logran grupo. La justicia ya dió todo el poder a la mesa del congreso en caso similar.,positive
11508,Hoy abordaremos en @13tv_aldia @13television la gestión privada de los hospitales públicos. ¿qué ganamos los ciudadanos? ¿qué perdemos?,positive
11509,"Sin Miedo by Rosana, from #SoundHound http://t.co/pl93OEFG",positive
11510,"Y mientras tanto, el verdadero problema se agrava año tras año http://t.co/J4stXBl8",positive
11511,El sector del lujo cierra el ejercicio con un 25% más de beneficios. ¿Quién sufre la crisis? Pues eso...,positive
11512,Que bonito despliegue de seguridad en alfonso XII. Contravigilancia en toda la manzana. Y no es nadie del Gobierno!!!!,positive
11513,Uno de los desafíos del periodismo. Encontrar su sitio para no perder la vigilancia del poder via @Clarin_com http://t.co/vgpQHJvs,negative
11514,El @ppandaluz no aceptará el caramelo de una presidencia de dos años en la FAMP si no hay refundación http://t.co/tAgF97e6  @europapress_es,negative
11515,"Sí, raritos q somos...  ""Si yo fuera España y se tratara de elegir entre 2 o 3 años de caos y 20 o 30 en la miseria..."" http://t.co/69OM6a3R",negative
11516,"RT @PerezHilton @paurubio Que triste es esto, Pau! http://t.co/ZKF4LZOH @JonahMowryReal &lt;3! http://t.co/HBdZNwj5",negative
11519,Entiendo que CNN conecte por Skype con disidentes en Siria pero que la mayoría de las conexiones ya sean por cámara de móvil ...,negative
11520,Detienen a dos sospechosos por secuestro cooperantes españoles en Tinduf. Intentaron venderlos a AQMI. http://t.co/kkOrMmiw V @plazaro67,negative
11521,"#ICanAdmit , #elcomecocos10 , Merkel y Sarkozy y #cuatrotuiteros , los TT esta tarde en España",positive
11522,"El @PPopular no descarta otra ronda de reuniones con ministerios para traspaso de poderes, después de recibir información pedida al gobierno",positive
11523,"Toda suya “@juliosandreu: Sí Sr. La he grabado. Un saludo desde el otro lado, jeje, ( de España ). Buena tarde.”",positive
11524,"Y hable con el corazón de los afectos Y en esas cosas la Justicia habla idiomas diferentes. Insisto, dusculpad, pero volvería a hacerlo.",negative
11525,Entiendo los unfollow. Aceptar el desconcierto. Y hasta reconocer errores. Pero creo fuera de lugar anunciar venganza radiofónica. Eso no,negative
11527,"""España gasta mas en sanidad que tofo el presupuesto en sanidad"" Núñez Feijoo en @Gato_directo",negative
11529,Feliz dia del voluntario... Los hËroes anónimos... Los del sacrificia por eleccion propia. Gracias por tanto.,positive
11530,Gracias RT @Pepemaras: #YNTERVIUMARIVI Interesante la entrevista de @mariviromero Nuevas herramientas: nuevas formas de comunicar,positive
11533,Una vez q ha hablado el protectorado franco-alemán la Europa a 2 o 3 velocidades está hecha: ahora falta ver dónde queda España,positive
11537,Me voy a leer un rato 'Un día más con vida' de Ryszard #Kapuscinscki. Gran descubrimiento del reportero polaco. ;) http://t.co/cnha2Jy6,positive
11538,Disculpad la vehemencia. Pienso en ello para una peli.,negative
11539,"Despegando ya...que lindo mi pais, que linda mi gente!! --Shak",positive
11540,SyntekNosa pax ahora actuando. Claaro que si. http://t.co/eBzWtsgc,positive
11541,"Bono celebra su última fiesta en el Congreso y la pregunta es si habrá un Viva España! Con @JuanraLucas y en RNE, para arrancar.",negative
11543,Extorsión mafiosa; por Carlos García - en  http://t.co/dBb5qOyt vía @larazon_es,positive
11544,"No sé de que se sorprenden algunos. El PP presenta unos presupuestos tarde, sin negociar, cargándose la universidad, recortando derechos...",positive
11545,¿Se plantea Rajoy subir el IVA? http://t.co/G7yi7v96,positive
11546,"¡Constitución, Constitución!, ¡Cuántos viajes y comidas gratis se han dado en tu nombre!, feliz día.",positive
11547,"Buenos días. El hastag debería ser #cincotuiteros, porque yo soy uno de ellos. #cuatrotuiteros",positive
11548,BUENOS DÍAS PARTY TIME!!!,positive
11549,"A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar...",positive
11550,Hoy en el Día de la Constitución me acuerdo como cada día de los millones de personas bajo en umbral de la pobreza #vivalaconstitucion,positive
11551,Monti dice que no cobrará como primer ministro. Demagogia populista para hacer tragar el ricino de los recortes. La aristocracia financiera,negative
11552,"El «vuelva usted mañana», pero por mail - ABC.es http://t.co/N2n4PUux via @abc_es",positive
11553,Rubalcaba responde a Ridao en El País http://t.co/6kU2KW8T El artículo del que habla es éste http://t.co/8Z9P0MLG   // vía @Guerraeterna,positive
11554,Chacón confía en la democracia interna de los partidos.. Día de la Constitución. #Congreso,positive
11555,.@marianorajoy #congreso: Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria. Lo dirá #ZP n Bruselas,negative
11556,Diferentes ciudadanos leen artículos d la constitución en el acto de @Ciutadans_Cs en la Ciutadella http://t.co/fDz9qR8i,negative
